student_id,name,age,experience_level,learning_style,interests,course_id,course_name,category,difficulty_level,ratings,num_reviews,time_spent_on_course,completion_status,video_id,video_topic,video_duration,time_watched,skip_count,pause_count,disengagement_score
be87b12c-e3dd-4876-9b9d-fc673fefe4f0,Thomas Herman,44,Advanced,Reading/Writing,"Serverless Architecture, JavaScript",1d078fe1-1112-4789-bf18-f57c2f593273,Google Cloud Fundamentals,Cloud Computing,Advanced,3.8,464,341,TRUE,d1f49abd-9156-4e5a-8601-d5af6a7b1f23,AWS,89,83,1,0,0.07
49ca8d58-da98-46ea-ba92-d7c2db808833,Janet Mayo,18,Beginner,Visual,"Ethical Hacking, Data Analysis, HTML & CSS",0d8fec69-9f74-44f6-8a93-4a18ad87daf9,Statistics for ML,Data Science,Beginner,1.7,333,282,FALSE,199a4d79-70fc-4054-97a6-e90f487b723b,Statistics,92,31,2,3,0.53
4b3bfd37-8cbb-4460-adaf-0500d2a12ed1,Bradley Mendez,43,Advanced,Reading/Writing,"Serverless Architecture, Full Stack Development",c1e68437-24a2-42e2-b621-2469f0f1e98d,JavaScript Mastery,Web Development,Advanced,2.7,286,235,FALSE,ed297692-3014-4f4c-8980-0d7056699c46,JavaScript,138,55,5,8,0.6
95c1abc0-5cd8-419c-8c75-9be759a6b8d7,Elizabeth Calderon,25,Beginner,Visual,"Computer Vision, Node.js, Serverless Architecture",d934020b-e780-447f-ba48-5a7441287a8d,Google Cloud Fundamentals,Cloud Computing,Beginner,2.3,115,204,FALSE,fd09bcfe-b42f-429e-99a9-c2c4d1cda5a0,Serverless Architecture,67,14,2,0,0.59
2e88e4aa-7a8d-4289-87f9-020255c5326f,Joseph Espinoza,42,Beginner,Kinesthetic,"Penetration Testing, Neural Networks",d6692b66-0d00-4b3f-a799-5b70cace00cf,NLP with Transformers,AI,Beginner,2.4,348,427,TRUE,35db194a-37c6-40fb-b49f-41ed087baa12,Computer Vision,65,41,0,9,0.35
61dccdb2-34a5-4d34-8f9a-e5a2976a854e,Paul Benitez,20,Intermediate,Visual,"Node.js, Natural Language Processing",772a568d-f9c3-4db4-a0e1-cd30003d3572,React and Redux,Web Development,Intermediate,3.8,28,412,FALSE,e9cf5d43-1204-4cdd-87c9-a0cddd64eb5c,JavaScript,191,86,6,8,0.58
4c32cea1-0e0e-4643-8b7a-e1e2b133af7e,Mark Werner,34,Advanced,Reading/Writing,"Kubernetes, Machine Learning",f7075787-ca2f-4123-8c3e-d339a9e72fc7,Deep Learning with TensorFlow,Data Science,Advanced,2.2,154,582,FALSE,02a5950b-27c0-4a9e-8b2e-d5b2623f71ed,Statistics,428,55,4,0,0.69
b9136bac-4e15-46c9-a3da-3fb40e292454,Yvette Hurst,30,Beginner,Visual,"JavaScript, Serverless Architecture",02a2b952-82cb-4b3f-9857-6a489f0231cb,Backend APIs with Node.js,Web Development,Beginner,3.3,116,258,FALSE,73f2cc32-e27c-4aa6-87db-302dddc9f7e1,HTML & CSS,168,46,6,5,0.68
3ac7682e-88b3-424c-a3fc-290e0fac807b,Lucas Walter,21,Intermediate,Kinesthetic,"Computer Vision, Node.js, Ethical Hacking",beb0fa39-4151-4a19-8717-f4ca6ac779e6,Artificial Intelligence A-Z,AI,Intermediate,2.8,214,557,TRUE,abffb1dd-f352-4109-bb5e-c2deda361ad6,Reinforcement Learning,105,93,3,7,0.21
7ab4a820-880a-4eea-8367-cc2bf65688c3,Mary Jones,46,Beginner,Reading/Writing,"Google Cloud, Reinforcement Learning",3a9cb637-4226-49b9-98c5-22d57f419a77,Computer Vision with OpenCV,AI,Beginner,3.4,189,335,TRUE,824595df-a234-4d90-8466-3c0fe6b17d0b,Reinforcement Learning,161,117,3,6,0.31
9087f437-d5c3-4f7d-8c14-a25642dd904d,Crystal Irwin,43,Beginner,Visual,"Computer Vision, Full Stack Development",cb529d08-67f9-4f18-8c03-65c4c1541681,Computer Vision with OpenCV,AI,Beginner,2.9,37,306,FALSE,351231b6-0f8c-464b-84fb-46a64bad59e2,Neural Networks,246,59,4,4,0.65
867a5a4a-6722-4f33-ae8e-0cbb94a1572e,Catherine Parker,25,Intermediate,Kinesthetic,"Kubernetes, Neural Networks, Network Security",0b84055c-b05f-4bba-8bdf-0212a536e94e,Advanced Penetration Testing,Cybersecurity,Intermediate,3.7,280,446,FALSE,e016decc-9fe5-480d-83ab-db3f21714123,Penetration Testing,265,84,8,1,0.65
cc44faa0-14d5-4843-85db-1613a22dfee7,Ricardo Miller,21,Intermediate,Visual,"Data Analysis, Computer Vision, Network Security",ffeae1ef-cbfb-4f12-9c77-19c5421a0a89,Cybersecurity Fundamentals,Cybersecurity,Beginner,2.9,429,351,TRUE,8a846551-8041-4df6-ae93-105111eaf347,Penetration Testing,407,320,3,8,0.29
81901297-5239-4377-956c-51b58fa365fd,Mackenzie Weber,27,Beginner,Visual,"Ethical Hacking, Computer Vision, JavaScript",7e58a47e-e2ac-4efd-b747-8c8059b06b9a,Backend APIs with Node.js,Web Development,Beginner,4.1,231,451,FALSE,292177c1-0bca-469d-bc18-95b7aacb4a36,React,436,290,5,9,0.42
db110757-8d51-4405-8dde-8629886ac379,Elizabeth Roberts,44,Intermediate,Visual,"Azure, Natural Language Processing",07e656fd-3a6a-4afb-9b36-1bc9dee906a2,Serverless Computing,Cloud Computing,Intermediate,3.1,229,567,FALSE,7d9594d7-6820-4eb8-99ae-116bf104fc60,Azure,188,41,2,4,0.63
d390ea82-5056-41b8-971a-a08c16f7bdb7,Harold Doyle,23,Beginner,Visual,"Deep Learning, Neural Networks",ba5b1048-d5a9-4acc-8107-2646ad6cc391,Computer Vision with OpenCV,AI,Beginner,3.3,206,480,FALSE,1ca5e9d2-5f7e-4e1a-91fa-660e6f1150c7,Reinforcement Learning,470,87,3,5,0.68
63028146-0c45-46a1-aa44-9cb982e6b129,Craig Horn,20,Beginner,Kinesthetic,"Cyber Threat Intelligence, Neural Networks",cf83456f-3ab4-44e1-ae28-6c38c6837c43,Computer Vision with OpenCV,AI,Beginner,4.2,299,448,TRUE,c33d9959-0d09-47d6-b8c6-5745cd5e2c87,Neural Networks,196,182,3,8,0.19
7b378f8d-42a9-4eee-b007-934b9e02a863,Richard Gray,23,Beginner,Visual,"Kubernetes, Neural Networks, Data Analysis",865403a8-c9bc-4d10-b213-175ba9d38563,Google Cloud Fundamentals,Cloud Computing,Beginner,2.7,243,491,TRUE,dfbbf75c-8d15-4003-8df3-1bc4b9028cb9,Google Cloud,332,295,3,7,0.21
d504fe1e-ba3e-4750-a60e-8d6b7de9802e,Donna Myers,21,Intermediate,Visual,"Google Cloud, Machine Learning, Full Stack Development",a0f454a8-cd89-4f3d-803a-2c5d0cdead45,JavaScript Mastery,Web Development,Beginner,3.2,338,455,FALSE,61f414c0-fada-420f-b0bc-acb669cb9dce,Full Stack Development,465,60,8,8,0.85
f8b96b78-5a23-4108-b2f3-e8bad630366f,Rhonda Taylor,45,Advanced,Visual,"Google Cloud, Statistics, Natural Language Processing",c9a22187-2c3a-4fe9-8584-d86692a1da5e,NLP with Transformers,AI,Intermediate,2.1,268,404,TRUE,3a2f1782-7d1a-4299-8351-cf52a026f8a4,Reinforcement Learning,219,183,6,1,0.25
9a7c173c-6d55-4e25-96e2-b6646dd4060b,Anthony Norman,44,Advanced,Reading/Writing,"Azure, Cyber Threat Intelligence",677852ee-e3e3-4213-8a6c-d39321ee074d,Network Defense,Cybersecurity,Advanced,1.1,398,430,FALSE,950b112d-ed28-46ab-92dc-368a4f9d8ba0,Penetration Testing,492,137,7,9,0.74
20f8085c-e02d-4da1-9500-a64d4a75ba5b,Dustin George,23,Advanced,Visual,"Serverless Architecture, Statistics",1354032a-9d4d-46c9-ad00-6fc5af594fcf,Data Science Bootcamp,Data Science,Intermediate,3.8,281,490,FALSE,be38b1f5-f32b-444f-b67e-cb3394815e72,Machine Learning,82,30,4,5,0.57
e89ae79c-fd02-468d-932e-99cd8cd4364a,Christine Mercer,42,Intermediate,Visual,"Big Data, Computer Vision, Penetration Testing",72b58dfe-6a02-430c-847b-00d15d0c5ab8,Network Defense,Cybersecurity,Intermediate,3.3,200,52,TRUE,69951c3b-46c5-4cdc-939a-acf5e1c2d485,Cyber Threat Intelligence,337,299,4,8,0.24
c3dc41e5-4feb-47cf-a5b0-a8e8ebc29018,John Dorsey,33,Beginner,Visual,"Statistics, Ethical Hacking",fc0dc15d-a02d-4759-8b82-ff71b3633077,Data Science Bootcamp,Data Science,Beginner,1.4,301,316,FALSE,54ab75b6-7635-4363-8326-14702d6ff3b2,Big Data,333,76,0,7,0.61
df7c2ba5-5c88-443f-99e9-f9943bc852fe,Ashley Andrews,28,Intermediate,Auditory,"JavaScript, Ethical Hacking, Azure",a96cb106-93cb-4655-9c3b-76fce70f0cfb,Advanced Penetration Testing,Cybersecurity,Intermediate,2.8,131,483,FALSE,6842b9b0-6f02-4fda-9767-e83255c0fe4e,Cyber Threat Intelligence,369,212,1,8,0.4
26bbffc1-8bad-4a22-80cf-f20f3af11702,Darin Cline,19,Beginner,Visual,"React, Serverless Architecture",2987935f-034b-4762-91e3-a822c3ade1c2,Google Cloud Fundamentals,Cloud Computing,Beginner,2.3,334,191,FALSE,0ae204f7-5f81-41fc-ab48-b99b5cf73466,Kubernetes,269,24,2,0,0.68
d71e13b9-5a20-4aa9-b7f2-346a6b6abd89,Courtney Vance,43,Advanced,Visual,"Neural Networks, Azure",8e373db6-10a4-4c6c-a7c4-6be6670ef0e4,Artificial Intelligence A-Z,AI,Advanced,1.5,360,267,FALSE,7c7e935b-d01b-41da-98a6-8ee65b7fccbf,Natural Language Processing,418,157,6,2,0.58
87e1ccdb-26af-4ecb-963e-9969b00e8b44,Juan Horton,35,Beginner,Kinesthetic,"Penetration Testing, Node.js, Computer Vision",0d749a80-0dde-4efa-8279-8f28e96de2f5,JavaScript Mastery,Web Development,Beginner,1.5,377,189,FALSE,f5e318a2-f853-4543-8fd3-1e275507d1e8,Node.js,196,96,8,8,0.6
9a0b3a50-b11e-49c2-9e46-fbf819016716,Jennifer Lin,21,Intermediate,Reading/Writing,"Big Data, Azure, Reinforcement Learning",10d12903-13fc-4a14-b811-b1cb5e27c3c2,AWS Certified Solutions Architect,Cloud Computing,Beginner,2.5,36,247,FALSE,e72d2036-91fe-4c55-b42a-295aade28570,AWS,446,313,9,4,0.43
b67b02f8-6c96-4b13-8dcf-ca64a2fcec07,Jennifer Wallace,19,Beginner,Reading/Writing,"Network Security, Reinforcement Learning, JavaScript",0e37a0b0-e693-4d3b-b7c6-fa3bf9103304,Backend APIs with Node.js,Web Development,Beginner,3.7,255,194,FALSE,fd550928-8862-4524-b4b3-e34d9599d521,HTML & CSS,496,121,1,1,0.56
5c41e127-3c62-4b26-bee6-acd8b0d65bed,Dr. Richard Giles,37,Advanced,Visual,"JavaScript, Natural Language Processing",a8d6914c-0037-4488-8ebf-c96718a430b5,Full Stack Web Development,Web Development,Intermediate,3.5,155,165,FALSE,4e9669a7-fa27-471e-bc9c-a17a6e0cf971,React,217,69,0,0,0.48
d49a98b6-e2e3-45e0-b3ae-37bfda715dbd,Paul Meyer,35,Intermediate,Auditory,"JavaScript, Serverless Architecture, Natural Language Processing",770173da-e9cd-49ed-914a-d7f022ce952b,NLP with Transformers,AI,Beginner,2.2,31,186,TRUE,48c4b5d0-481d-4d50-8276-93703a93bf40,Reinforcement Learning,455,289,0,7,0.33
1f913c2a-8c52-4e80-ac2a-fdece4ab17fe,Kathryn Hamilton,43,Intermediate,Visual,"Network Security, Google Cloud",8b09a0f7-df81-4671-9d8a-44d12802b2d1,Google Cloud Fundamentals,Cloud Computing,Beginner,2.9,151,242,TRUE,2f73a9cd-f28e-4895-a1fd-7b6d668ade3c,Serverless Architecture,349,345,6,0,0.13
2667a186-e36a-44a1-80b0-9229af6491ed,Margaret Knight,34,Intermediate,Visual,"Network Security, Deep Learning, React",97b1d295-e48f-4b8b-a3ad-f4d2def7c787,Advanced Penetration Testing,Cybersecurity,Intermediate,1.5,344,146,FALSE,951f3429-3546-4f02-a36c-0e3e24d42f03,Cyber Threat Intelligence,362,141,6,6,0.61
fe6db756-dbc2-4a05-83b1-7e68eb97688a,Tyler Robinson,28,Advanced,Visual,"Network Security, Data Analysis, Google Cloud",e2d25bb6-8f78-461d-a68d-0fcd982fe4bb,Google Cloud Fundamentals,Cloud Computing,Intermediate,2.6,429,325,FALSE,187bb6f5-2241-4f55-bb46-f61856a656a9,AWS,284,111,0,1,0.44
bbaaa1db-40d0-4a4b-aec6-d2cfa1c6119d,Heather Wilson,20,Beginner,Visual,"AWS, Computer Vision, Big Data",e328c698-3770-4df1-80c4-5a22e1787197,Data Science Bootcamp,Data Science,Beginner,2.9,147,235,TRUE,9a36b998-0e3b-4772-a1b7-d0ed1e226d33,Statistics,56,46,5,5,0.28
65acb23d-332e-457a-aca8-37b5d310f04c,Cheryl Sanders,20,Advanced,Visual,"Penetration Testing, Neural Networks",ba0ca914-f1b5-4058-a82c-c91963bd8b26,Network Defense,Cybersecurity,Advanced,1.7,164,577,FALSE,64c7faba-9625-4177-8ebf-a08965869da0,Cyber Threat Intelligence,312,70,6,9,0.75
d2716154-a3d8-4c7c-8959-76e6120ad497,Ryan Harrison,39,Intermediate,Visual,"Ethical Hacking, Google Cloud",b4d88f76-264d-4dde-b91f-0dbc7ab47d0c,Kubernetes for DevOps,Cloud Computing,Beginner,2.2,156,211,FALSE,f31b2742-2780-4a07-a4c8-5088e1899cc5,Google Cloud,155,22,1,9,0.71
bdd23fa5-bfea-4027-9571-44b9f1dc6ad5,Victoria Robertson MD,42,Intermediate,Auditory,"AWS, Full Stack Development",3ec12ca1-808c-4e32-904d-4223383ce040,Full Stack Web Development,Web Development,Beginner,3.3,297,176,FALSE,d0f1a485-07aa-42af-a887-a4719f8529bc,HTML & CSS,91,27,3,3,0.58
509dcc23-4965-4c91-8bcc-b12feda1c47d,Matthew Cline,28,Advanced,Reading/Writing,"HTML & CSS, Big Data",135e7188-849b-4e12-a96c-1a56c92feee2,Python for Data Science,Data Science,Intermediate,2.5,107,40,FALSE,d2a90e5f-6d11-4f4b-bec1-394e071c7e60,Data Analysis,351,200,3,4,0.4
0d088ebd-8426-440a-a11d-0987759edc37,Elizabeth Parsons,25,Intermediate,Auditory,"React, Serverless Architecture, Penetration Testing",84bb5fcf-8cbe-442f-95a6-b74c207cfe16,Certified Ethical Hacker (CEH),Cybersecurity,Beginner,1.9,387,81,FALSE,6ab720f6-fbec-4e74-be2f-240b50cb8579,Ethical Hacking,211,122,3,4,0.4
db87da53-ad49-4ec5-b2a3-5f21a1f84565,Jaclyn Bailey,28,Advanced,Auditory,"React, Ethical Hacking, Deep Learning",46a6a42f-df91-4ad7-94e9-ae0b56c6e828,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.6,463,174,TRUE,24641870-ce04-4943-a714-4cfb6b209638,Cyber Threat Intelligence,308,163,0,3,0.36
f8b906c6-a008-46ec-a8d0-8936e12b8c2c,Brent Cervantes,43,Advanced,Visual,"AWS, Computer Vision, Statistics",9568c1a4-42f7-4838-a5a9-3be62c46b777,Python for Data Science,Data Science,Intermediate,3.7,448,155,TRUE,2fb78462-b0cd-4e02-a34a-35985887f433,Statistics,491,485,5,0,0.11
4b68aa8c-9dd7-4b27-8bad-c048a6a092b8,Ashley Harris,48,Intermediate,Visual,"Cyber Threat Intelligence, Computer Vision",30feddcf-de6c-4c48-a487-b78ff1988499,Artificial Intelligence A-Z,AI,Beginner,4.0,435,46,TRUE,7369948b-0a19-4a1f-9916-58257e90075a,Computer Vision,349,285,6,5,0.3
3bbabbcc-d873-4990-811d-9071b9cd523a,Nancy Williams,36,Intermediate,Visual,"Network Security, Serverless Architecture, Node.js",096d95a1-3093-44b3-99f4-0e82bc18afa0,React and Redux,Web Development,Intermediate,4.0,464,419,FALSE,7d91f44c-d66e-4121-9f2e-305f7f5f50df,Node.js,307,148,5,1,0.47
10d45349-f698-4b7b-a3ff-2259f7e88ad4,Michael Hayes,25,Intermediate,Auditory,"Big Data, Computer Vision",ca2552a0-65a0-418f-8bf0-75bceb51d83b,Computer Vision with OpenCV,AI,Beginner,1.6,397,455,FALSE,cc5fccf4-e50e-4eb6-b057-e706b2d8d060,Natural Language Processing,321,35,2,4,0.7
58d98018-8dc9-4913-8d7d-fd90875b260e,Emily Bradley,41,Advanced,Visual,"Ethical Hacking, Azure",f1790db1-041e-43db-b293-f092117ac2a3,Cybersecurity Fundamentals,Cybersecurity,Intermediate,2.7,357,493,FALSE,f1cd72b8-98fe-48f7-bbc1-b877e9a02d3e,Cyber Threat Intelligence,201,51,1,0,0.54
a5bd7f79-becd-4985-aac8-3aac679fcf2b,Melinda Williams,27,Advanced,Reading/Writing,"Reinforcement Learning, JavaScript, AWS",fbfd1b9a-633b-478f-9b7d-2a857ed728d7,Backend APIs with Node.js,Web Development,Intermediate,3.4,75,561,TRUE,aee1dff0-0803-4ff0-be04-3fa2ffa08228,JavaScript,453,392,4,5,0.22
2c516738-fd0e-45cd-b54b-45f160401b14,Joshua Morales,22,Advanced,Reading/Writing,"JavaScript, Network Security",b669d4fd-b606-4875-b21f-304f90f5f9c3,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.7,427,164,FALSE,12da01fc-ab38-4272-87a1-087307f9884a,Penetration Testing,173,83,1,4,0.42
5310c437-ac79-41fc-81da-4fe2496ef447,Eric Briggs,41,Beginner,Visual,"Serverless Architecture, Reinforcement Learning",a5e49999-8ce1-46d2-ad61-497e5ba81ef5,Kubernetes for DevOps,Cloud Computing,Beginner,3.1,193,584,FALSE,43eee06e-3ae5-4379-a074-6a011dc64489,Azure,430,174,5,5,0.57
d76264d4-f21d-4898-86f9-e8624cb89251,Danielle Simon,44,Beginner,Visual,"Deep Learning, Ethical Hacking",a49ac23f-680e-40ae-bde4-50d3e641e175,Cybersecurity Fundamentals,Cybersecurity,Beginner,1.4,142,328,FALSE,0adfcbfd-51db-498b-b12c-7d1c1f28e77c,Cyber Threat Intelligence,436,101,4,2,0.64
f350fb94-280c-485f-ae4f-13e99c8b5828,Jane Freeman,24,Advanced,Visual,"Reinforcement Learning, Machine Learning",e6524a27-5e79-48bf-816a-661ccfb684ad,Statistics for ML,Data Science,Intermediate,2.6,309,72,FALSE,1dce87a8-0e50-4592-8582-25e609ff87a6,Data Analysis,120,72,9,9,0.55
f3269931-8642-45b9-9c8c-be949f2b381f,Sarah Jacobs,21,Beginner,Auditory,"Azure, Big Data",ce8506de-6a47-4d38-a5e0-2cfb67fd851c,Data Science Bootcamp,Data Science,Beginner,2.5,168,248,TRUE,d4299fc6-4b94-4eca-b758-0f5e5e380c06,Data Analysis,258,246,8,5,0.24
93737ab3-81da-4c96-a7e2-e5be3017ce18,John Golden,28,Intermediate,Auditory,"Computer Vision, Cyber Threat Intelligence, Serverless Architecture",421e9b91-d473-486d-bf0b-1bb78dc79335,Advanced Penetration Testing,Cybersecurity,Beginner,3.8,33,228,FALSE,ae42cd6d-ad7b-4d7b-b0f6-f2b4250e13c6,Cyber Threat Intelligence,274,145,8,7,0.56
35fdcb34-bf37-49cf-82bc-dcb40e54e5d9,Alexander Bailey,39,Advanced,Visual,"React, Computer Vision, Cyber Threat Intelligence",1e5f8285-1f8c-48a1-b0b5-8a5aa86350ab,NLP with Transformers,AI,Intermediate,3.0,205,514,FALSE,711d2249-5e53-4bdf-a506-b77efad12be1,Reinforcement Learning,118,51,4,1,0.49
566c471f-58e6-4dda-92d0-09d3d6011f9d,Rebecca Shaw,35,Intermediate,Visual,"Azure, Reinforcement Learning",15ac677a-4ca4-4de1-aa46-0f80e0bc5fcf,NLP with Transformers,AI,Beginner,1.6,463,212,FALSE,2ccf08af-f6e5-4993-9b90-3b597baae943,Computer Vision,392,34,8,0,0.8
72deefc3-8979-4cc6-8a9e-73bf850f3c6c,Jose Rhodes,22,Intermediate,Visual,"Penetration Testing, AWS, JavaScript",7bbdbb84-02d0-4cf3-9943-157055e5e9f7,React and Redux,Web Development,Intermediate,3.0,401,434,FALSE,cc2176f9-405c-41a6-a70b-1cbdaee212f8,JavaScript,350,53,6,6,0.77
d3bbe279-e821-4966-bb24-a162d3ed38f2,Shelia Turner,37,Advanced,Reading/Writing,"Network Security, Big Data",c9f6dff0-4e29-42d4-9164-a528b94c9649,Python for Data Science,Data Science,Intermediate,2.6,86,487,TRUE,a62d48dc-e0a9-46fe-8be0-0c10cc60f518,Machine Learning,424,302,6,6,0.38
9a198bd3-cf18-41c7-9422-69237f76a2d0,Amanda Cole,27,Advanced,Visual,"Ethical Hacking, React, Deep Learning",d8cafd3c-3d7e-485c-be88-368f691499d0,Deep Learning with TensorFlow,Data Science,Intermediate,2.0,181,588,TRUE,ac0a9348-0ce9-4f62-aae9-f18307ef4dfa,Deep Learning,80,43,3,0,0.38
37cbeee0-434c-47b1-a869-d50d232e9628,Thomas Hernandez,26,Intermediate,Kinesthetic,"Deep Learning, Cyber Threat Intelligence, AWS",1bab2b2f-e01f-484d-88e7-282ab9d283d1,Certified Ethical Hacker (CEH),Cybersecurity,Intermediate,2.4,176,116,TRUE,9df88592-f78b-4bd7-8f68-7bb9f2965326,Network Security,393,198,1,2,0.39
2fb4be9a-1cac-4ec0-963c-e3b542b56a86,Andrea Anderson,25,Beginner,Reading/Writing,"JavaScript, Deep Learning, Kubernetes",568dab68-25d3-436b-8c11-f56af44af977,JavaScript Mastery,Web Development,Beginner,2.9,71,91,TRUE,50a4b71f-fb55-43b0-b797-1d23ddb7b1e9,React,496,374,2,6,0.27
db6ff1ad-3396-4e6a-87ce-ebda08ffa6e9,Karen Barker,23,Beginner,Kinesthetic,"React, Neural Networks",49c48317-b51d-47fa-af11-c1a56061bf95,Backend APIs with Node.js,Web Development,Beginner,3.0,391,382,TRUE,a8179c9a-7999-4aa3-8aeb-5357747848f9,HTML & CSS,193,120,4,0,0.34
7106358e-363a-4ccb-818d-fddd9d1ebba4,Melanie Martin,43,Intermediate,Reading/Writing,"Reinforcement Learning, Google Cloud",71302cc7-efd3-44fa-bbb0-c589160545ec,Serverless Computing,Cloud Computing,Intermediate,2.7,391,88,FALSE,76aec2b8-cf78-4b14-a274-76f38aebf157,Google Cloud,428,253,8,7,0.52
34c16079-f247-42ca-92cc-a0cbe8f46958,Alexis Perez,32,Advanced,Visual,"Penetration Testing, JavaScript",e0e3e94a-0f9e-4d75-8849-0f07d2626566,Advanced Penetration Testing,Cybersecurity,Advanced,3.2,323,593,FALSE,88123c82-8afa-40ba-868e-0a7de5cfe51d,Penetration Testing,105,26,2,3,0.6
f8d9dcca-e9fe-46a5-88e1-ba82e7f5d856,Andrew White,18,Intermediate,Visual,"Ethical Hacking, Google Cloud",3902ce27-67e4-4720-9f7e-299a76df23cf,Serverless Computing,Cloud Computing,Beginner,2.9,72,412,TRUE,9dcc66e4-3a82-4f67-bd30-8021e2f4d933,Azure,439,431,1,4,0.07
84f68d4a-baf4-4a3d-97ac-ebc0fb53d260,Janice Russell,39,Intermediate,Visual,"Penetration Testing, Reinforcement Learning, Google Cloud",93addce5-46be-4b9e-8afc-859455c579ae,Serverless Computing,Cloud Computing,Intermediate,4.1,258,135,TRUE,7de08cdb-0644-48f4-8e38-0efe7033c405,Azure,471,408,3,5,0.2
f3eae4e4-cc0a-4aa5-86b3-db3ab97b8965,Pam Campbell,30,Advanced,Visual,"Network Security, Natural Language Processing, HTML & CSS",9d498749-3363-449e-912a-5e5d7fff0733,Computer Vision with OpenCV,AI,Intermediate,3.7,58,598,TRUE,85ecb636-1b22-47dc-8c24-ccdc321040fb,Neural Networks,430,314,7,3,0.36
1ddc627b-6991-4bcc-a245-21e5d793cec6,Daniel Jones,21,Beginner,Visual,"React, Computer Vision",c4f5e57a-c2fe-4672-ad33-1986981c5125,Artificial Intelligence A-Z,AI,Beginner,4.3,176,321,TRUE,d190215b-4260-4431-bdce-0fb24ba2da03,Computer Vision,57,52,4,0,0.14
9cadeee4-c7ce-4b42-8368-88380c981b90,Kaitlyn Macdonald,38,Beginner,Visual,"AWS, Cyber Threat Intelligence",c0e1dc29-df6d-42e2-b898-e7128fca03b0,Google Cloud Fundamentals,Cloud Computing,Beginner,4.1,157,213,TRUE,e7de039b-a9e4-4e66-b4ba-c74349704ab9,Serverless Architecture,194,178,6,9,0.27
13ece093-2ea9-4c21-8bcd-71ccf5830d72,Luis Barry,19,Intermediate,Auditory,"HTML & CSS, Big Data, Reinforcement Learning",27f81822-0faa-4a56-aa81-376fe177236b,React and Redux,Web Development,Beginner,4.1,336,274,TRUE,24e00dcf-a461-4878-9a0e-211045ff9ae7,HTML & CSS,176,139,1,3,0.2
94b695e2-773a-4b46-8539-e9d879f9b771,Christopher Cummings,23,Intermediate,Visual,"React, Penetration Testing",72494539-6b14-45da-b21a-75bb18cc058b,Network Defense,Cybersecurity,Beginner,2.0,227,381,FALSE,4a672878-9805-4ae2-aac0-86575e95e6ad,Ethical Hacking,183,63,9,5,0.69
093ef7ad-dcfe-456e-abdd-ffda633d92ab,Sarah Rocha,48,Beginner,Auditory,"Statistics, Computer Vision, React",ccc48482-d909-4b44-bbaf-0e845bfe8a04,NLP with Transformers,AI,Beginner,3.5,467,183,FALSE,05d36b8a-0c9d-4f7c-8d58-6cd80a0eed59,Computer Vision,105,37,3,8,0.59
cfd676cb-1683-4c3f-a58e-ae3ff55125bc,Alyssa Riggs,21,Advanced,Auditory,"Ethical Hacking, Computer Vision, React",e55b115a-0cbe-4610-b4a5-ab224d95e4bb,Full Stack Web Development,Web Development,Intermediate,3.5,449,349,TRUE,89a8dfd9-da1f-4d87-9791-df01fec830cf,Node.js,65,50,3,0,0.22
f3062d5f-803a-450d-b80a-80c274654cdf,Matthew Matthews,20,Advanced,Reading/Writing,"Neural Networks, Statistics",614380d9-ef41-4e80-a78c-7988bce84ab5,Computer Vision with OpenCV,AI,Intermediate,1.8,246,228,FALSE,ec9bd457-b1b7-4d31-9f09-99681c5f0190,Neural Networks,476,263,7,2,0.47
7a8420e0-1b65-4913-b618-c6aad7bb0136,Cody Bishop,44,Advanced,Kinesthetic,"Deep Learning, Node.js, Azure",2c487f83-fbbc-446e-b372-2e36064fca06,Statistics for ML,Data Science,Intermediate,3.6,117,297,FALSE,fc2e4df6-03dc-4abe-b69b-a8d4e5c5e4eb,Data Analysis,466,131,0,8,0.58
b352b68e-5767-4fc5-97f9-ff8736bdced1,Michael Jones,34,Intermediate,Visual,"AWS, Network Security",5249cf76-5fcd-4fba-976f-2f82140c5958,AWS Certified Solutions Architect,Cloud Computing,Intermediate,3.8,28,225,FALSE,3afbef25-e7b2-4fff-bf28-5c945c64e4eb,Kubernetes,64,18,0,3,0.53
db110757-8d51-4405-8dde-8629886ac379,Elizabeth Roberts,44,Advanced,Visual,"HTML & CSS, Computer Vision",8261dee6-600a-44f0-acd3-4a2a493d1584,Computer Vision with OpenCV,AI,Advanced,2.5,229,342,FALSE,85eb43d6-f0c1-4d5a-8bec-a610023a481d,Reinforcement Learning,389,58,1,1,0.63
3958674b-7540-4c57-8796-60c94a657371,Larry Mora,31,Advanced,Visual,"Azure, HTML & CSS",6b11905f-f1e1-4a1f-af08-2e8ffc308d6b,Full Stack Web Development,Web Development,Intermediate,3.7,464,409,TRUE,61498e38-6fb0-4fff-a63c-2ed743d9c055,Node.js,317,284,0,0,0.07
b23d588d-507c-408c-b69d-bfabe9857c1c,Ryan Hill,43,Beginner,Reading/Writing,"JavaScript, Neural Networks",0a4ec0a1-9ff7-4b38-93f5-599bd5be0eae,Full Stack Web Development,Web Development,Beginner,1.6,223,175,FALSE,5bf8bfcd-b2ed-458b-81e1-b35b511a5d72,HTML & CSS,307,65,8,9,0.8
